Model_Name,Model_link
"Xiaomi RedmiBook Pro 14 Ryzen 7 5700U 14"" Laptop",https://www.startech.com.bd/xiaomi-redmibook-pro-14-ryzen-7-5700u-laptop
"ASUS VivoBook 15 X1500EA Core i5 11th Gen 15.6"" FHD Laptop",https://www.startech.com.bd/asus-vivobook-15-x1500ea-core-i5-11th-gen-laptop
"Lenovo IdeaPad 3 Ryzen 7 5700U 14"" FHD Laptop with Windows 11",https://www.startech.com.bd/lenovo-ideapad-3-ryzen-7-fhd-laptop
"Acer Aspire 5 A515-56G Core i5 11th Gen MX350 2GB Graphics 15.6"" FHD Laptop",https://www.startech.com.bd/acer-aspire-5-a515-56g-core-i5-11th-gen-laptop
"HP Pavilion 15-eh1890AU Ryzen 5 5500U 15.6"" FHD Laptop",https://www.startech.com.bd/hp-pavilion-15-eh1890au-ryzen-5-fhd-laptop
"HP Pavilion 14-dv1234TU Core i5 11th Gen 14"" FHD Laptop",https://www.startech.com.bd/hp-pavilion-14-dv1234tu-core-i5-11th-gen-laptop
"HP 15s-fq5489TU Core i5 12th Gen 15.6"" FHD Laptop",https://www.startech.com.bd/hp-15s-fq5489tu-core-i5-12th-gen-laptop
"HP 14s-dq5445TU Core i5 12th Gen 14"" FHD Laptop",https://www.startech.com.bd/hp-14s-dq5445tu-core-i5-12th-gen-laptop
"MSI Modern 14 C5M Ryzen 5 5625U 14"" FHD Laptop",https://www.startech.com.bd/msi-modern-14-c5m-ryzen-5-5625u-laptop
"MSI Modern 14 C12M Core i5 12th Gen 16GB RAM 14"" FHD Laptop",https://www.startech.com.bd/msi-modern-14-c12m-i5-12th-gen-laptop
"MSI Modern 14 C12M Core i5 12th Gen 14"" FHD Laptop Urban Silver",https://www.startech.com.bd/msi-modern-14-c12m-i5-12th-gen-laptop-urban-silver
"Asus VivoBook 14 X1400EA Core i5 11th Gen 14"" FHD Laptop",https://www.startech.com.bd/asus-vivobook-14-x1400ea-core-i5-fhd-laptop
"Huawei MateBook D14 Core i5 11th Gen 14"" FHD Laptop",https://www.startech.com.bd/huawei-matebook-d-14-core-i5-11th-gen-laptop
"HP Pavilion 15-eg1678TU Core i5 11th Gen 15.6"" FHD Laptop",https://www.startech.com.bd/hp-pavilion-15-eg1678tu-core-i5-fhd-laptop
"HP 15s-du3039TX Core i5 11th Gen MX450 2GB Graphics 15.6"" FHD Laptop",https://www.startech.com.bd/hp-15s-du3039tx-core-i5-11th-gen-laptop
"HP 15s-eq3334AU Ryzen 7 5825U 15.6"" FHD Laptop",https://www.startech.com.bd/hp-15s-eq3334au-ryzen-7-5825u-laptop
"HP ProBook 445 G8 Ryzen 5 5600U 14"" FHD Laptop",https://www.startech.com.bd/hp-probook-445-g8-ryzen-5-5600u-laptop
"HP 15s-du3787TX Core i5 11th Gen 15.6"" FHD Laptop",https://www.startech.com.bd/hp-15s-du3787tx-core-i5-11th-gen-laptop
"HP Pavilion 13-bb0787TU Core i5 11th Gen 13.3"" FHD Laptop",https://www.startech.com.bd/hp-pavilion-13-bb0787tu-core-i5-11th-gen-laptop
"Dell Latitude 14 3420 Core i5 11th Gen 14"" FHD Laptop",https://www.startech.com.bd/dell-latitude-14-3420-core-i5-11th-gen-512gb-ssd-laptop
"MSI Modern 15 B12M Core i5 12th Gen 15.6"" FHD Laptop",https://www.startech.com.bd/msi-modern-15-b12m-core-i5-12th-gen-laptop
"HP Pavilion 15-eg2786TU Core i5 12th Gen 15.6"" FHD Laptop",https://www.startech.com.bd/hp-pavilion-15-eg2786tu-i5-12th-gen-fhd-laptop
"HP Pavilion 15-eg2586TU Core i5 12th Gen 15.6"" FHD Laptop",https://www.startech.com.bd/hp-pavilion-15-eg2586tu-core-i5-12th-gen-laptop
"HP 15s-du3562TU Core i7 11th Gen 15.6"" FHD Laptop",https://www.startech.com.bd/hp-15s-du3562tu-core-i7-11th-gen-laptop
"HP 15s-eq2335AU Ryzen 7 5700U 15.6"" FHD Laptop",https://www.startech.com.bd/hp-15s-eq2335au-ryzen-7-5700u-laptop
"MSI Modern 14 C12M Core i5 12th Gen 14"" FHD Laptop",https://www.startech.com.bd/msi-modern-14-c12m-core-i5-12th-gen-laptop
"MSI GF63 THIN 11UC Core i5 11th Gen RTX 3050 Max-Q 4GB Graphics 15.6"" FHD Gaming Laptop",https://www.startech.com.bd/msi-gf63-thin-11uc-i5-11th-gen-256gb-ssd-fhd-gaming-laptop
"HP Pavilion 15-eh1678AU Ryzen 7 5700U 15.6"" FHD Laptop",https://www.startech.com.bd/hp-pavilion-15-eh1678au-ryzen-7-5700u-laptop
"Asus ExpertBook B1 B1500CEPE Core i5 11th Gen MX330 2GB Graphics 15.6"" FHD Laptop",https://www.startech.com.bd/asus-expertbook-b1-b1500cepe-core-i5-11th-gen-laptop
"Dell Inspiron 15 3525 Ryzen 7 5825U 15.6"" FHD Laptop",https://www.startech.com.bd/dell-inspiron-15-3525-ryzen-7-fhd-laptop
"Dell Latitude 14 3420 Core i5 11th Gen 512GB SSD 14"" HD Laptop",https://www.startech.com.bd/dell-latitude-14-3420-core-i5-11th-gen-hd-laptop
"ASUS VivoBook 15 X1502ZA Core i5 12th Gen 15.6"" FHD Laptop",https://www.startech.com.bd/asus-vivobook-15-x1502za-core-i5-12th-gen-laptop
"MSI Modern 14 B11SB Core i5 11th Gen MX450 2GB Graphics 14"" FHD Laptop",https://www.startech.com.bd/msi-modern-14-b11sb-core-i5-11th-gen-laptop
"Dell Vostro 14 3400 Core i5 11th Gen 8GB RAM 14"" FHD Laptop",https://www.startech.com.bd/dell-vostro-14-3400-i5-11th-gen-fhd-laptop
Dell Inspiron 15 3511 Core i5 11th Gen 512GB SSD MX350 2GB Graphics with Fingerprint,https://www.startech.com.bd/dell-inspiron-15-3511-core-i5-11th-gen-2gb-graphics-laptop
"Dell Vostro 15 3510 Core i5 11th Gen MX350 2GB Graphics 15.6"" FHD Laptop",https://www.startech.com.bd/dell-vostro-15-3510-core-i5-11th-gen-laptop
"HP Pavilion 15-eg1043TX Core i5 11th Gen MX450 2GB Graphics 15.6"" FHD Laptop",https://www.startech.com.bd/hp-pavilion-15-eg1043tx-core-i5-11th-gen-laptop
"HP Pavilion x360 Convertible 14-dy1290TU Core i5 11th Gen 14"" FHD Touch Laptop",https://www.startech.com.bd/hp-pavilion-x360-convertible-14-dy1290tu-laptop
"MSI Modern 15 B12M Core i7 12th Gen 8GB RAM 15.6"" FHD Laptop",https://www.startech.com.bd/msi-modern-15-b12m-core-i7-12th-gen-8gb-ram-laptop
"Lenovo IdeaPad Flex 5 AMD Ryzen 5 5500U 14"" FHD Touch Laptop",https://www.startech.com.bd/lenovo-ideapad-flex-5-amd-ryzen-5-5500u-14-inch-touch-laptop
"Lenovo ThinkPad E14 Gen 2 Core i5 11th Gen 14"" FHD Laptop",https://www.startech.com.bd/lenovo-thinkpad-e14-gen-2-laptop
"HP ProBook 450 G9 Core i5 12th Gen 15.6"" FHD Laptop with Windows 11",https://www.startech.com.bd/hp-probook-450-g9-core-i5-12th-gen-fhd-laptop
"HP Pavilion 15-eg2074TU Core i5 12th Gen 15.6"" FHD Laptop",https://www.startech.com.bd/hp-pavilion-15-eg2074tu-core-i5-12th-gen-laptop
"HP Pavilion 15-eg2073TU Core i5 12th Gen 15.6"" FHD Laptop",https://www.startech.com.bd/hp-pavilion-15-eg2073tu-core-i5-12th-gen-laptop
"MSI Modern 14 C12M Core i7 12th Gen 14"" FHD Laptop",https://www.startech.com.bd/msi-modern-14-c12m-core-i7-12th-gen-laptop
"Acer Swift Go 14 SFG14-41-R3FA Ryzen 5 7530U 14"" FHD Laptop",https://www.startech.com.bd/acer-swift-go-14-sfg14-41-r3fa-ryzen-5-7530u-laptop
"HP 15s-fq5986TU Core i7 12th Gen 15.6"" FHD Laptop",https://www.startech.com.bd/hp-15s-fq5986tu-core-i7-12th-gen-laptop
"Acer Swift Go 14 SFG14-41 Ryzen 5 7530U 14"" FHD Laptop",https://www.startech.com.bd/acer-swift-go-14-sfg14-41-ryzen-5-7530u-laptop
"HP 14s-dq5545TU Core i7 12th Gen 14"" FHD Laptop",https://www.startech.com.bd/hp-14s-dq5545tu-core-i7-12th-gen-laptop
"ASUS ExpertBook B5 B5302CEA Core i5 11th Gen 13.3"" FHD Laptop",https://www.startech.com.bd/asus-expertbook-b5-b5302cea-core-i5-11th-gen-laptop
"Xiaomi Mi NoteBook Ultra Core i7 11th Gen 15.6"" 3.2K Display Laptop",https://www.startech.com.bd/xiaomi-notebook-ultra-i7-11th-gen-laptop
"MSI GF63 THIN 11SC Core i7 11th Gen GTX 1650 4GB Graphics 15.6"" FHD 144hz Gaming Laptop",https://www.startech.com.bd/msi-gf63-thin-11sc-core-i7-11th-gen-fhd-gaming-laptop
"ASUS TUF Gaming F15 FX506HF Core i5 11th Gen RTX 2050 4GB Graphics 15.6"" FHD Gaming Laptop",https://www.startech.com.bd/asus-tuf-gaming-f15-fx506hf-core-i5-11th-gen-gaming-laptop
"Acer Aspire 5 A515-57G Core i5 12th Gen RTX 2050 4GB Graphics 15.6"" FHD Gaming Laptop",https://www.startech.com.bd/acer-aspire-5-a515-57g-core-i5-12th-gen-gaming-laptop
"Dell Inspiron 15 3520 Core i7 12th Gen 15.6"" FHD Laptop",https://www.startech.com.bd/dell-inspiron-15-3520-core-i7-fhd-laptop
"Lenovo IdeaPad Flex 5 Ryzen 7 5700U 14"" FHD Touch Laptop",https://www.startech.com.bd/lenovo-ideapad-flex-5-ryzen-7-5700u-touch-laptop
"ASUS VivoBook 14X X1403ZA Core i5 12th Gen 14"" OLED Laptop",https://www.startech.com.bd/asus-vivobook-14x-x1403za-core-i5-12th-gen-oled-laptop
"HP 15s-du3520TX Core i7 11th Gen MX450 2GB Graphics 15.6"" FHD Laptop",https://www.startech.com.bd/hp-15s-du3520tx-core-i7-11th-gen-laptop
"Asus VivoBook 15 OLED K513EQ Core i5 11th Gen MX350 2GB Graphics 15.6"" FHD Laptop",https://www.startech.com.bd/asus-vivobook-15-oled-k513eq-core-i5-laptop
"HP Pavilion 15-eg2072tu Core i7 12th Gen 15.6"" FHD Laptop",https://www.startech.com.bd/hp-pavilion-15-eg2072tu-core-i7-12th-gen-laptop
"MSI Katana GF66 11UC Core i5 11th Gen RTX3050 4GB Graphics 15.6"" Gaming Laptop",https://www.startech.com.bd/msi-katana-gf66-11uc-core-i5-11th-gen-gaming-laptop
"MSI Bravo 15 B5DD Ryzen 5 5600H RX 5500M 4GB Graphics 15.6"" FHD 144Hz Gaming Laptop",https://www.startech.com.bd/msi-bravo-15-b5dd-ryzen-5-5600h-gaming-laptop
"Apple MacBook Air 13.3-Inch Retina Display 8-core Apple M1 chip with 8GB RAM, 256GB SSD (MGN93) Silver",https://www.startech.com.bd/apple-macbook-air-13-3-inch-m1-chip-laptop-256gb-ssd-silver
"GIGABYTE G5 GD Core i5 11th Gen RTX 3050 4GB Graphics 15.6"" FHD Gaming Laptop",https://www.startech.com.bd/gigabyte-g5-gd-core-i5-11th-gen-gaming-laptop
"Asus ZenBook 14 UX425EA Intel Core i5 1135G7 11th Gen 14"" FHD WV Laptop",https://www.startech.com.bd/asus-zenbook-14-ux425ea-intel-core-i5-1135g7-14-inch-fhd-laptop
"Microsoft Surface Pro 8 Core i5 11th Gen 8GB RAM 128GB SSD 13"" MultiTouch 2-in-1 Detachable Laptop (8PQ-00001)",https://www.startech.com.bd/microsoft-surface-pro-8-core-i5-11th-gen-13-inch-2-in-1-laptop
"Asus ExpertBook B1 B1400CEAE Core i7 11th Gen 14"" FHD Laptop",https://www.startech.com.bd/asus-expertbook-b1-b1400ceae-core-i7-11th-gen-laptop
"Acer Swift 3 SF314-52-532A Core i5 12th Gen 14"" QHD Laptop",https://www.startech.com.bd/acer-swift-3-sf314-52-532a-core-i5-12th-gen-laptop
Asus ExpertBook B3 Flip B3402FEA Core i7 16gb Ram 14-inch 400 Nits 360° FHD Touch Laptop,https://www.startech.com.bd/asus-expertbook-b3-flip-b3402fea-core-i7-laptop
"Acer Aspire 7 A715-51G Core i5 12th Gen RTX 3050 4GB Graphics 15.6"" FHD Gaming Laptop",https://www.startech.com.bd/acer-aspire-7-a715-51g-core-i5-12th-gen-gaming-laptop
"Lenovo ThinkPad L14 Gen 3 Core i5 12th Gen 14"" FHD Business Laptop",https://www.startech.com.bd/lenovo-thinkpad-l14-gen-3-core-i5-12th-gen-fhd-laptop
"Asus VivoBook 15 K513EQ Core i7 11th Gen 15.6"" FHD Laptop with Windows 11",https://www.startech.com.bd/asus-vivobook-15-k513eq-core-i7-11th-gen-fhd-laptop
"HP ProBook 440 G8 Core i7 11th Gen 16GB RAM 14"" FHD Laptop",https://www.startech.com.bd/hp-probook-440-g8-core-i7-11th-gen-fhd-laptop
GIGABYTE G5 GE Core i5 12th Gen RTX 3050 4GB Graphics 15.6'' FHD 144Hz Gaming Laptop,https://www.startech.com.bd/gigabyte-g5-ge-core-i5-12th-gen-fhd-laptop
"Microsoft Surface Laptop 4 Ryzen 5 4680U 8GB RAM 256GB SSD 13.5"" Touch Laptop (5PB-00018)",https://www.startech.com.bd/microsoft-surface-laptop-4-ryzen-5-4680u-256gb-ssd-laptop
"Acer Nitro 5 AN515-58-58TZ Core i5 12th Gen RTX 3050 4GB Graphics 15.6"" FHD 144Hz Gaming Laptop",https://www.startech.com.bd/acer-nitro-5-an515-58-58tz-core-i5-12th-gen-gaming-laptop
"Machenike L15 Core i5 12th Gen RTX 3050 Ti 4GB Graphics 15.6"" FHD 144Hz Gaming Laptop",https://www.startech.com.bd/machenike-l15-core-i5-12th-gen-fhd-gaming-laptop
"HP ENVY x360 Convert 13-ay1123AU Ryzen 7 5800U 13.3"" FHD Touch Laptop",https://www.startech.com.bd/hp-envy-x360-convert-13-ay1123au-ryzen-7-5800u-laptop
"Dell Latitude 14 3420 Core i7 11th Gen MX350 2GB Graphics 14"" FHD Laptop",https://www.startech.com.bd/dell-latitude-14-3420-core-i7-11th-gen-laptop
"Acer Nitro 5 AN515-45-R4TJ Ryzen 7 256GB SSD RTX 3050Ti 4GB Graphics 15.6"" FHD 144Hz Gaming Laptop",https://www.startech.com.bd/acer-nitro-5-an515-45-r4tj-ryzen-7-gaming-laptop
"Acer Nitro 5 AN515-46-R3U8 Ryzen 5 6600H RTX 3050 4GB Graphics 15.6"" QHD 165Hz Gaming Laptop",https://www.startech.com.bd/acer-nitro-5-an515-46-r3u8-ryzen-5-6600h-gaming-laptop
"Lenovo IdeaPad Flex 5i Core i5 12th Gen 14"" 360° WUXGA Touch Laptop",https://www.startech.com.bd/lenovo-ideapad-flex-5i-core-i5-12th-gen-touch-laptop
"Asus VivoBook 15 K513EQ Core i7 11th Gen 15.6"" OLED FHD Laptop",https://www.startech.com.bd/asus-vivobook-15-k513eq-core-i7-11th-gen-oled-laptop
"ASUS VivoBook Pro 15 K3500PH Core i5 11th Gen GTX 1650 MAX-Q 4GB Graphics 15.6"" FHD Laptop With Windows 11",https://www.startech.com.bd/asus-vivobook-pro-15-k3500ph-i5-11th-gen-fhd-laptop
"MSI GF63 THIN 11UC Core i7 11th Gen RTX 3050 Max-Q 4GB Graphics 1TB SSD 15.6"" FHD Gaming Laptop",https://www.startech.com.bd/msi-gf63-thin-11uc-core-i7-11th-gen-fhd-laptop
"HP Pavilion Gaming 15-dk2456TX Core i5 11th RTX 3050 4GB Graphics 15.6"" FHD Gaming Laptop",https://www.startech.com.bd/hp-pavilion-gaming-15-dk2456tx-core-i5-11th-laptop
"ASUS TUF Gaming F15 FA507RF Ryzen 7 6800HS RTX 2050 4GB Graphics 15.6"" FHD Gaming Laptop",https://www.startech.com.bd/asus-tuf-gaming-f15-fa507rf-ryzen-7-6800hs-laptop
"Dell Inspiron 14 7420 2 in 1 Intel Core i5 12th Gen 14"" 360° FHD Touch Laptop",https://www.startech.com.bd/dell-inspiron-14-7420-2-in-1-intel-core-i5-12th-gen-fhd-laptop
"ASUS ExpertBook B5 Flip B5302FEA Core i7 11th Gen 13.3"" FHD OLED Touch Laptop",https://www.startech.com.bd/asus-expertbook-b5-flip-b5302fea-core-i7-11th-gen-laptop
"Lenovo ThinkPad L14 Gen 3 Core i7 12th Gen 14"" FHD Business Laptop",https://www.startech.com.bd/lenovo-thinkpad-l14-gen-3-core-i7-12th-gen-fhd-laptop
"Asus TUF Gaming A15 FA506ICB Ryzen 7 4800H RTX 3050 4GB Graphics 15.6"" FHD Gaming Laptop",https://www.startech.com.bd/asus-tuf-gaming-a15-fa506icb-ryzen-7-4800h-laptop
"Microsoft Surface Pro 8 Core i5 11th Gen 8GB RAM 256GB SSD 13"" MultiTouch 2-in-1 Detachable Laptop (8PQ-00028)",https://www.startech.com.bd/microsoft-surface-pro-8-core-i5-13-inch-2-in-1-laptop
"Samsung Galaxy Book2 360 Core i5 12th Gen 13.3"" FHD AMOLED Touch Laptop",https://www.startech.com.bd/samsung-galaxy-book2-360-core-i5-12th-gen-touch-laptop
"Asus ZenBook 14 OLED UM3402YA Ryzen 5 5625U 14"" WQHD Laptop",https://www.startech.com.bd/asus-zenbook-14-oled-um3402ya-ryzen-5-5625u-14-inch-laptop
"Dell Inspiron 16 5620 Core i7 12th Gen 16"" FHD+ Laptop",https://www.startech.com.bd/dell-inspiron-16-5620-core-i7-12th-gen-laptop
"Apple MacBook Air 13.3-Inch Retina Display 8-core Apple M1 chip with 8GB RAM, 512GB SSD (MGNA3) Silver",https://www.startech.com.bd/apple-macbook-air-13-3-inch-m1-chip-laptop-silver
"Acer Nitro 5 AN515-45-R7BF Ryzen 5 16GB RAM 256GB SSD RTX 3060 6GB Graphics 15.6"" FHD 144Hz Gaming Laptop",https://www.startech.com.bd/acer-nitro-5-an515-45-r7bf-ryzen-5-gaming-laptop
"HP Pavilion Gaming 15-ec2908AX Ryzen 7 5800H RTX 3050 4GB Graphics 15.6"" FHD Laptop",https://www.startech.com.bd/hp-pavilion-gaming-15-ec2908ax-ryzen-7-5800h-laptop
"Microsoft Surface Pro X SQ2 16GB RAM 256GB SSD 13"" Touch Laptop",https://www.startech.com.bd/microsoft-surface-pro-x-sq2-13-inch-laptop
Apple MacBook Air 13.3-Inch Retina Display 8-core Apple M1 Chip 16GB RAM 256GB SSD Space Gray (Z124000AL),https://www.startech.com.bd/apple-macbook-air-13-3-inch-m1-chip-16gb-ram-256gb-ssd
"MSI Prestige 14 A11SB Core i7 11th Gen MX450 2GB Graphics 14"" FHD Laptop",https://www.startech.com.bd/msi-prestige-14-a11sb-core-i7-11th-gen-fhd-laptop
"MSI Cyborg 15 A12VE Core i5 12th Gen RTX 4050 6GB Graphics 15.6"" FHD Gaming Laptop",https://www.startech.com.bd/msi-cyborg-15-a12ve-core-i5-12th-gen-fhd-gaming-laptop
Apple MacBook Air (2022) Apple M2 Chip 13.6-Inch Liquid Retina Display 8GB RAM 256GB SSD Starlight #MLY13LL/A / MLY13ZP/A,https://www.startech.com.bd/apple-macbook-air-2022-m2-chip-13-6-inch-starlight
Apple MacBook Air (2022) Apple M2 Chip 13.6-Inch Liquid Retina Display 8GB RAM 256GB SSD Silver #MLXY3LL/A / MLXY3ZP/A,https://www.startech.com.bd/apple-macbook-air-2022-m2-chip-13-6-inch-silver
"HP Victus 16-d0445TX Core i7 11th Gen RTX 3050 4GB Graphics 16.1"" FHD Gaming Laptop",https://www.startech.com.bd/hp-victus-16-d0445tx-core-i7-11th-gen-gaming-laptop
"Microsoft Surface Laptop 4 Core i5 11th Gen 16GB RAM 512GB SSD 13.5"" Multi Touch Display Laptop (5AI-00085)",https://www.startech.com.bd/microsoft-surface-laptop-4-core-i5-11th-gen-16gb-ram-laptop
"MSI Summit E14 A11SCS Core i7 11th Gen GTX 1650 Ti Max-Q 4GB Graphics 14"" UHD Laptop",https://www.startech.com.bd/msi-summit-e14-a11scs-core-i7-11th-gen-uhd-laptop
"Asus ROG Strix G15 G513IE AMD Ryzen 7 4800H RTX 3050Ti 4GB Graphics 15.6"" FHD Gaming Laptop",https://www.startech.com.bd/asus-rog-strix-g15-g513ie-ryzen-7-fhd-gaming-laptop
"Dell Latitude 5320 Core i7 11th Gen 13.3"" FHD Laptop",https://www.startech.com.bd/dell-latitude-5320-core-i7-11th-gen-laptop
"Microsoft Surface Pro 9 Core i5 12th Gen 13"" Multi-Touch Laptop (QEZ-00052)",https://www.startech.com.bd/microsoft-surface-pro-9-core-i5-12th-gen-laptop
"HP Victus 16-e0890AX Ryzen 7 5800H RTX 3050 4GB Graphics 16.1"" FHD Gaming Laptop",https://www.startech.com.bd/hp-victus-16-e0890ax-ryzen-7-5800h-gaming-laptop
"ASUS TUF Gaming F15 FX506HE Core i7 11th Gen RTX 3050Ti 4GB Graphics 15.6"" FHD Gaming Laptop",https://www.startech.com.bd/asus-tuf-gaming-f15-fx506he-i7-11th-gen-rtx-3050ti-4gb-graphics-laptop
"MSI Katana GF66 12UC Core i7 12th Gen RTX 3050 4GB Graphics 15.6"" FHD Gaming Laptop",https://www.startech.com.bd/msi-katana-gf66-12uc-12th-gen-gaming-laptop
"Microsoft Surface Pro 8 Core i5 11th Gen 8GB RAM 256GB SSD 13"" MultiTouch 2-in-1 Detachable Laptop With Keyboard (IUS-00001)",https://www.startech.com.bd/microsoft-surface-pro-8-core-i5-11th-gen-13-inch-laptop
"ASUS Zenbook S 13 OLED UM5302TA-LX168W Ryzen 7 6800U 13.3"" 2.8K Touch Laptop",https://www.startech.com.bd/asus-zenbook-s-13-oled-um5302ta-ryzen-7-6800u-laptop
"ASUS TUF Gaming F15 FX506HC Core i7 11th Gen RTX 3050 4GB Graphics 15.6"" Gaming Laptop with Windows 11",https://www.startech.com.bd/asus-tuf-gaming-f15-fx506hcb-core-i7-11th-gen-rtx-3050-4gb-graphics-laptop
"Acer Nitro 5 AN515-58-79MU Core i7 12th Gen RTX 3050Ti 4GB Graphics 15.6"" FHD 144Hz Gaming Laptop",https://www.startech.com.bd/acer-nitro-5-an515-58-79mu-core-i7-12th-gen-gaming-laptop
"Microsoft Surface Laptop 5 Core i5 12th Gen 16GB RAM 512GB SSD 13.5"" QHD Multi-Touch Laptop (R8N-00001)",https://www.startech.com.bd/microsoft-surface-laptop-5-core-i5-12th-gen-touch-laptop
"GIGABYTE AORUS 15 9MF Core i5 12th Gen RTX 4050 6GB Graphics 15.6"" FHD 360Hz Gaming Laptop",https://www.startech.com.bd/gigabyte-aorus-15-9mf-core-i5-12th-gen-gaming-laptop
"Samsung Galaxy Book2 Business Core i7 12th Gen 14"" FHD Laptop",https://www.startech.com.bd/samsung-galaxy-book2-business-core-i7-12th-gen-laptop
"Asus TUF Gaming F15 FX507ZC Core i7 12th Gen RTX 3050 4GB Graphics 15.6"" FHD Gaming Laptop",https://www.startech.com.bd/asus-tuf-gaming-f15-fx507zc-core-i7-12th-gen-fhd-gaming-laptop
"Acer Predator Helios 300 PH315-54-736E Core i7 11th Gen RTX 3050 Ti 4GB Graphics 15.6"" QHD 165Hz Gaming Laptop",https://www.startech.com.bd/acer-predator-helios-300-ph315-54-736e-gaming-laptop
"MSI Cyborg 15 A12VF Core i7 12th Gen RTX 4060 8GB Graphics 15.6"" FHD Gaming Laptop",https://www.startech.com.bd/msi-cyborg-15-a12vf-core-i7-12th-gen-fhd-gaming-laptop
"Microsoft Surface Pro 9 Core i7 12th Gen 16GB RAM 256GB SSD 13"" Multi-Touch Laptop (QIL-00018)",https://www.startech.com.bd/microsoft-surface-pro-9-core-i7-12th-gen-touch-laptop
"Asus Vivobook Pro 16X OLED N7600PC Core i7 11th Gen RTX3050 4GB Graphics 16"" 4K Gaming Laptop",https://www.startech.com.bd/asus-vivobook-pro-16x-oled-n7600pc-core-i7-gaming-laptop
"Dell XPS 13 9310 Core i5 11th Gen 512GB SSD 13.4"" Full HD Laptop",https://www.startech.com.bd/dell-xps-13-9310-11th-gen-512gb-ssd-laptop
"MSI Katana GF66 12UD Core i7 12th Gen RTX 3050 Ti 4GB Graphics 15.6"" FHD Gaming Laptop",https://www.startech.com.bd/msi-katana-gf66-12ud-12th-gen-gaming-laptop
"MSI Creator M16 A12UC Core i7 12th Gen RTX 3050 4GB Graphics 16"" QHD+ Laptop",https://www.startech.com.bd/msi-creator-m16-a12uc-core-i7-12th-gen-laptop
"Lenovo Yoga Slim 7i Pro Core i7 12th Gen MX550 2GB Graphics 14"" 2.8K Laptop",https://www.startech.com.bd/lenovo-yoga-slim-7i-pro-core-i7-12th-gen-laptop
"Lenovo Yoga Slim 7 Carbon 14ACN6 Ryzen 7 5800U MX450 2GB Graphics 14"" 2.8K OLED Display Laptop",https://www.startech.com.bd/lenovo-yoga-slim-7-carbon-14acn6-ryzen-7-laptop
"MSI Delta 15 A5EFK Ryzen 7 5800H RX 6700M 10GB Graphics 15.6"" FHD Gaming Laptop",https://www.startech.com.bd/msi-delta-15-a5efk-gaming-laptop
"Microsoft Surface Laptop 4 Core i7 11th Gen 16GB RAM 512GB SSD 15"" Multi Touch Display Laptop (5IM-00053)",https://www.startech.com.bd/microsoft-surface-laptop-4-core-i7-11th-gen-laptop
"Acer Predator Helios 300 PH315-54-77MK Core i7 11th Gen RTX 3060 6GB Graphics 15.6"" QHD 165Hz Gaming Laptop",https://www.startech.com.bd/acer-predator-helios-300-ph315-54-77mk-gaming-laptop
Apple MacBook Pro 13.3-Inch Retina Display M2 Chip 8GB RAM 512GB SSD Silver (MNEQ3),https://www.startech.com.bd/apple-macbook-pro-13-inch-m2-chip-8gb-ram-512gb-ssd-silver
"ASUS Zenbook S 13 Flip OLED UP5302ZA-LX155W Core i7 12th Gen 13.3"" 2.8K Touch Laptop",https://www.startech.com.bd/asus-zenbook-s-13-oled-up5302za-core-i7-12th-gen-laptop
"ASUS TUF Gaming A15 FA507ZC Core i7 12th Gen RTX 3050 4GB Graphics 15.6"" FHD Gaming Laptop",https://www.startech.com.bd/asus-tuf-gaming-a15-fa507zc-core-i7-12th-gen-laptop
"MSI Katana 15 B13VEK Core i7 13th Gen 16GB RAM RTX 4050 6GB Graphics 15.6"" FHD 144Hz Gaming Laptop",https://www.startech.com.bd/msi-katana-15-b13vek-core-i7-13th-gen-gaming-laptop
"Lenovo ThinkPad P14s Gen 2 Core i7 11th Gen T500 4GB Graphics Card 14"" FHD Business Laptop",https://www.startech.com.bd/lenovo-thinkpad-p14s-gen-2-core-i7-11th-gen-laptop
"MSI Katana 17 B13VEK Core i7 13th Gen 16GB RAM RTX 4050 6GB Graphics 17.3"" FHD 144Hz Gaming Laptop",https://www.startech.com.bd/msi-katana-17-b13vek-core-i7-13th-gen-gaming-laptop
"MSI Pulse GL66 12UEK Core i7 12th Gen RTX 3060 6GB Graphics 15.6"" FHD Gaming Laptop",https://www.startech.com.bd/msi-pulse-gl66-12uek-core-i7-12th-gen-gaming-laptop
"Microsoft Surface Pro 9 Core i7 12th Gen 16GB RAM 512GB SSD 13"" Multi-Touch Laptop (QIX-00018)",https://www.startech.com.bd/microsoft-surface-pro-9-core-i7-12th-gen-13-inch-laptop
"Acer Nitro 5 AN515-58-74EF Core i7 12th Gen RTX 3060 6GB Graphics 15.6"" QHD 165Hz Gaming Laptop",https://www.startech.com.bd/acer-nitro-5-an515-58-74ef-core-i7-12th-gen-gaming-laptop
"MSI Vector GP66 12UE Core i7 12th Gen RTX 3060 6GB Graphics 15.6"" FHD Gaming Laptop",https://www.startech.com.bd/msi-vector-gp66-12ue-core-i7-12th-gen-gaming-laptop
"Acer Predator Helios 300 PH315-54-78C9 Core i7 11th Gen RTX 3070 8GB Graphics 15.6"" FHD 300Hz Gaming Laptop",https://www.startech.com.bd/acer-predator-helios-300-ph315-54-78c9-fhd-gaming-laptop
